"Name"	"Manufacturer"	"PartNumber"	"Price"	"URL"	"ThumbnailImage"	"FullImage"
"Bendix R500 - Rear Relined Brake Shoe Set"	"Bendix"	"R500"	20.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R500"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R501 - Rear Relined Brake Shoe Set"	"Bendix"	"R501"	21.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R501"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R502 - Rear Relined Brake Shoe Set"	"Bendix"	"R502"	17.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R502"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R503L - Rear Relined Brake Shoe Set"	"Bendix"	"R503L"	35.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R503L"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R504L - Rear Relined Brake Shoe Set"	"Bendix"	"R504L"	28.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R504L"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R505 - Rear Relined Brake Shoe Set"	"Bendix"	"R505"	20.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R505"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R508 - Rear Relined Brake Shoe Set"	"Bendix"	"R508"	17.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R508"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R509 - Rear Relined Brake Shoe Set"	"Bendix"	"R509"	18.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R509"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R510 - Rear Relined Brake Shoe Set"	"Bendix"	"R510"	23.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R510"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R511 - Rear Relined Brake Shoe Set"	"Bendix"	"R511"	23.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R511"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R513 - Rear Relined Brake Shoe Set"	"Bendix"	"R513"	18.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R513"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R514 - Rear Relined Brake Shoe Set"	"Bendix"	"R514"	22.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R514"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R515 - Rear Relined Brake Shoe Set"	"Bendix"	"R515"	36.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R515"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R516 - Rear Relined Brake Shoe Set"	"Bendix"	"R516"	20.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R516"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R517 - Rear Relined Brake Shoe Set"	"Bendix"	"R517"	17.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R517"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R519 - Rear Relined Brake Shoe Set"	"Bendix"	"R519"	21.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R519"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R520 - Rear Relined Brake Shoe Set"	"Bendix"	"R520"	21.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R520"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R522 - Rear Relined Brake Shoe Set"	"Bendix"	"R522"	22.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R522"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R523 - Rear Relined Brake Shoe Set"	"Bendix"	"R523"	24.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R523"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R524 - Rear Relined Brake Shoe Set"	"Bendix"	"R524"	19.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R524"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R525 - Rear Relined Brake Shoe Set"	"Bendix"	"R525"	21.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R525"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R526 - Rear Relined Brake Shoe Set"	"Bendix"	"R526"	22.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R526"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R527 - Rear Relined Brake Shoe Set"	"Bendix"	"R527"	25.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R527"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R528 - Rear Relined Brake Shoe Set"	"Bendix"	"R528"	19.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R528"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R529 - Rear Relined Brake Shoe Set"	"Bendix"	"R529"	17.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R529"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R530 - Rear Relined Brake Shoe Set"	"Bendix"	"R530"	18.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R530"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R531 - Rear Relined Brake Shoe Set"	"Bendix"	"R531"	18.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R531"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R532 - Rear Relined Brake Shoe Set"	"Bendix"	"R532"	17.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R532"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R533 - Rear Relined Brake Shoe Set"	"Bendix"	"R533"	16.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R533"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R535 - Rear Relined Brake Shoe Set"	"Bendix"	"R535"	19.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R535"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R536 - Rear Relined Brake Shoe Set"	"Bendix"	"R536"	17.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R536"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R538 - Rear Relined Brake Shoe Set"	"Bendix"	"R538"	27.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R538"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R539 - Rear Relined Brake Shoe Set"	"Bendix"	"R539"	16.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R539"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R540 - Rear Relined Brake Shoe Set"	"Bendix"	"R540"	18.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R540"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R541 - Rear Relined Brake Shoe Set"	"Bendix"	"R541"	19.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R541"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R545 - Rear Relined Brake Shoe Set"	"Bendix"	"R545"	19.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R545"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R546 - Rear Relined Brake Shoe Set"	"Bendix"	"R546"	21.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R546"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R548L - Rear Relined Brake Shoe Set"	"Bendix"	"R548L"	29.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R548L"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R549 - Rear Relined Brake Shoe Set"	"Bendix"	"R549"	24.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R549"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R55 - Front Relined Brake Shoe Set"	"Bendix"	"R55"	28.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R55"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R550 - Rear Relined Brake Shoe Set"	"Bendix"	"R550"	17.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R550"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R551 - Rear Relined Brake Shoe Set"	"Bendix"	"R551"	18.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R551"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R552 - Rear Relined Brake Shoe Set"	"Bendix"	"R552"	23.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R552"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R553 - Rear Relined Brake Shoe Set"	"Bendix"	"R553"	21.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R553"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R554 - Rear Relined Brake Shoe Set"	"Bendix"	"R554"	25.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R554"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R555 - Rear Relined Brake Shoe Set"	"Bendix"	"R555"	19.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R555"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R557L - Rear Relined Brake Shoe Set"	"Bendix"	"R557L"	40.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R557L"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R558L - Rear Relined Brake Shoe Set"	"Bendix"	"R558L"	27.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R558L"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R559L - Rear Relined Brake Shoe Set"	"Bendix"	"R559L"	21.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R559L"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R560 - Rear Relined Brake Shoe Set"	"Bendix"	"R560"	16.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R560"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R561 - Rear Relined Brake Shoe Set"	"Bendix"	"R561"	17.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R561"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R562 - Rear Relined Brake Shoe Set"	"Bendix"	"R562"	17.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R562"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R563 - Rear Relined Brake Shoe Set"	"Bendix"	"R563"	17.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R563"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R564 - Rear Relined Brake Shoe Set"	"Bendix"	"R564"	25.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R564"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R565 - Rear Relined Brake Shoe Set"	"Bendix"	"R565"	18.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R565"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R568 - Rear Relined Brake Shoe Set"	"Bendix"	"R568"	20.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R568"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R570 - Rear Relined Brake Shoe Set"	"Bendix"	"R570"	22.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R570"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R572 - Rear Relined Brake Shoe Set"	"Bendix"	"R572"	42.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R572"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R573 - Rear Relined Brake Shoe Set"	"Bendix"	"R573"	24.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R573"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R574 - Rear Relined Brake Shoe Set"	"Bendix"	"R574"	20.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R574"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R575 - Rear Relined Brake Shoe Set"	"Bendix"	"R575"	20.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R575"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R576 - Rear Relined Brake Shoe Set"	"Bendix"	"R576"	22.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R576"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R577 - Rear Relined Brake Shoe Set"	"Bendix"	"R577"	20.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R577"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R578L - Rear Relined Brake Shoe Set"	"Bendix"	"R578L"	24.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R578L"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R580 - Rear Relined Brake Shoe Set"	"Bendix"	"R580"	25.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R580"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R581 - Rear Relined Brake Shoe Set"	"Bendix"	"R581"	21.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R581"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R582 - Rear Relined Brake Shoe Set"	"Bendix"	"R582"	25.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R582"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R583 - Rear Relined Brake Shoe Set"	"Bendix"	"R583"	51.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R583"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R584 - Rear Relined Brake Shoe Set"	"Bendix"	"R584"	30.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R584"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R589 - Rear Relined Brake Shoe Set"	"Bendix"	"R589"	23.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R589"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R590 - Rear Relined Brake Shoe Set"	"Bendix"	"R590"	31.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R590"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R591 - Rear Relined Brake Shoe Set"	"Bendix"	"R591"	21.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R591"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R592 - Rear Relined Brake Shoe Set"	"Bendix"	"R592"	28.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R592"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R593 - Rear Relined Brake Shoe Set"	"Bendix"	"R593"	25.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R593"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R594L - Rear Relined Brake Shoe Set"	"Bendix"	"R594L"	25.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R594L"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R595 - Rear Relined Brake Shoe Set"	"Bendix"	"R595"	20.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R595"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R598 - Rear Relined Brake Shoe Set"	"Bendix"	"R598"	20.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R598"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R599 - Rear Relined Brake Shoe Set"	"Bendix"	"R599"	32.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R599"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R60 - Front Relined Brake Shoe Set"	"Bendix"	"R60"	71.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R60"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R600 - Rear Relined Brake Shoe Set"	"Bendix"	"R600"	19.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R600"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R605 - Rear Relined Brake Shoe Set"	"Bendix"	"R605"	24.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R605"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R606 - Rear Relined Brake Shoe Set"	"Bendix"	"R606"	18.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R606"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R608 - Rear Relined Brake Shoe Set"	"Bendix"	"R608"	16.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R608"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R610 - Rear Relined Brake Shoe Set"	"Bendix"	"R610"	19.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R610"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R618 - Rear Relined Brake Shoe Set"	"Bendix"	"R618"	32.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R618"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
"Bendix R619 - Rear Relined Brake Shoe Set"	"Bendix"	"R619"	25.95	"http://www.oilfiltersonline.com/product_details.php?item_code=R619"	"http://www.oilfiltersonline.com/images/products/large/Bendix-Relined-Brake-Shoes.JPG"	"http://www.oilfiltersonline.com/images/products/small/Bendix-Relined-Brake-Shoes.JPG"
